bothers,परेशान करता है,negative
boycott,बहिष्कार,negative
brat,साहबजादा,negative
breach,उल्लंघन,negative
break,ब्रेक,negative
breakdown,टूटना,negative
breaking,ब्रेकिंग,negative
breaks,टूट जाता है,negative
bribery,ने,negative
brittle,की चिक्की,negative
broke,तोड़ दिया,negative
broken,टूटा हुआ,negative
bruising,चोट,negative
brutal,क्रूर,negative
brute,पाशविक,negative
bs,बी एस,negative
buckle,बकल,negative
bug,बग,negative
buggy,बगी,negative
bugs,कीड़े,negative
bullies,बुलीज,negative
bullshit,बकवास,negative
bully,बुली,negative
bullying,बदमाशी,negative
bump,अर्चन,negative
bumps,घाव,negative
bunk,बंक,negative
burden,बोझ,negative
burn,जलाना,negative
burned,फूंका,negative
burning,जलना,negative
burns,जला,negative
bust,सीना,negative
butcher,कसाई,negative
calamities,आपदाएं,negative
calamity,आपदा,negative
cancer,कैंसर,negative
cannibal,नरभक्षक,negative
capricious,मौजी,negative
careless,लापरवाह,negative
caricature,कार्टून,negative
carp,कार्प,negative
casualty,घायल,negative
catastrophe,तबाही,negative
cave,गुफा,negative
challenging,रहा,negative
chaos,हलचल मच गई,negative
cheap,सस्ते,negative
cheat,धोखा दे,negative
cheated,धोखा दिया,negative
cheating,धोखा,negative
cheats,छिपा कर लाते हैं,negative
childish,बचकाना,negative
chill,चिल,negative
chilly,मिर्च,negative
chore,का काम,negative
chronic,चिरकालिक,negative
clogged,जाम हो जाते हैं,negative
cloud,क्लाउड,negative
cloudy,बादल वाला,negative
clueless,"अंजान , चारों ओर देख रहा",negative
clunky,भद्दी हो गई,negative
coarse,अपरिष्कृत,negative
coercion,मानस चिकित्सालय,negative
cold,ठंड,negative
collapse,ढहना,negative
comical,आनंदप्रद,negative
commotion,मची खलबली,negative
complain,शिकायत,negative
complaining,शिकायत करना,negative
complaint,शिकायत,negative
complaints,शिकायतें,negative
complex,जटिल,negative
complicated,जटिल,negative
compulsive,बाध्यकारी,negative
concern,चिंता,negative
concerned,चिंतित,negative
concerns,चिंता है,negative
confess,मानता हूँ,negative
confession,गल्ती माननी,negative
confined,सीमित,negative
conflict,संघर्ष,negative
conflicting,विरोधाभाषी,negative
conflicts,विरोधों,negative
confounded,हैरान,negative
confounding,गड़बड़ी करने वाले,negative
confused,उलझन में,negative
confusing,भ्रामक,negative
confusion,असमंजस,negative
congestion,रुकावट़,negative
cons,विपक्ष,negative
conservative,कंजर्वेटिव,negative
conspicuous,प्रत्यक्ष,negative
conspiracy,गहरी साजिश,negative
consternation,घबराहट,negative
contagious,संक्रामक,negative
contaminated,गांव,negative
contamination,संदूषण,negative
contempt,अवहेलना मंजूर,negative
controversial,विवादास्पद,negative
controversy,कंट्रोवर्सी,negative
corrosion,जंग,negative
corrosive,संक्षारक,negative
corrupt,भ्रष्ट,negative
corrupted,भ्रष्ट,negative
corruption,भ्रष्टाचार,negative
costlier,महंगे,negative
costly,महंगा,negative
crack,क्रैक,negative
cracked,टूटी,negative
cracks,दरार,negative
crap,इस तरह के बकवास,negative
crash,दुर्घटना,negative
crashed,दुर्घटनाग्रस्त हो गया,negative
crashes,करने,negative
crashing,दुर्घटनाग्रस्त हुए,negative
crazy,पागल,negative
creep,डरावना,negative
creeping,रेंगती,negative
creeps,चिंताएं दे दो,negative
creepy,डरावने,negative
crime,अपराध,negative
criminal,आपराधिक,negative
cripples,अपंग,negative
crisis,संकट,negative
critic,आलोचक,negative
critical,महत्वपूर्ण,negative
criticism,आलोचना,negative
criticisms,रूढ़िवादि आलोचनाओं,negative
criticizing,आलोचना नहीं,negative
critics,आलोचकों,negative
crook,बदमाश को लगी,negative
crooked,कुटिल,negative
crooks,बदमाश,negative
crowded,भीड़,negative
crude,कच्चा,negative
cruelty,क्रूरता,negative
crumbling,पेस्ट्री,negative
crush,क्रश,negative
crushed,कुचला,negative
cry,रोना,negative
curse,अभिशाप,negative
cuss,कसम खाने वाला,negative
damage,क्षति,negative
damaged,क्षतिग्रस्त,negative
damages,हर्जाना,negative
damaging,को नुकसान पहुँचाए,negative
damn,लानत है,negative
damned,अभिशप्त,negative
danger,खतरा,negative
dangerous,खतरनाक,negative
dark,गहरा,negative
darkness,अंधेरा,negative
daze,डेज,negative
dazed,घबराया हुआ,negative
dead,मृत,negative
deadly,घातक,negative
deaf,बहरा,negative
death,मृत्यु,negative
debt,ऋण,negative
debts,ऋण,negative
decadent,अनैतिक,negative
decay,क्षय,negative
deceit,धोखा,negative
deceitful,ये धोखेबाज़,negative
deceive,धोखा,negative
deceiving,धोखा देने वाले,negative
deception,ने छल,negative
decline,गिरावट,negative
declines,का,negative
defamation,मानहानि,negative
defect,दोष,negative
defective,दोषपूर्ण,negative
defects,दोष,negative
defensive,रक्षात्मक,negative
deficiencies,विकारों का उपचार,negative
deficiency,डेफिसिएंसी,negative
defy,को चुनौती दें,negative
degeneration,अध : पतन,negative
degradation,में गिरावट,negative
delay,देरी,negative
delayed,देरी से,negative
delays,ऑपरेशन टले,negative
delusion,की भ्रान्ति,negative
demise,मौत,negative
demon,दानव,negative
denial,इनकार,negative
denied,इनकार कर दिया,negative
dense,सघन,negative
dents,खरोंच,negative
deny,इनकार,negative
deplete,खाली,negative
depressed,उदास लग रहा है,negative
depression,डिप्रेशन,negative
deprived,वंचित,negative
desert,रेगिस्तान,negative
despair,निराशा,negative
desperate,मायूस,negative
desperation,हताशा,negative
destroy,नष्ट करें,negative
destruction,विनाश,negative
destructive,विनाशकारी,negative
deter,को रोकने में,negative
deterrent,निवारक,negative
devastation,तबाही,negative
deviation,विचलन,negative
devil,शैतान,negative
devious,कुटिल,negative
devoid,रहित,negative
dick,लंड लेना,negative
die,मरना,negative
died,मर गया,negative
dies,की मौत,negative
difficult,मुश्किल,negative
difficulties,में कठिनाई,negative
difficulty,बड़ी मुश्किल,negative
dilemma,दुविधा,negative
dim,मंद,negative
dimmer,मद्धम,negative
ding,डिंग,negative
dings,खनखन,negative
dire,डायर,negative
dirt,वाली रेतीली धूल निकल जाती है,negative
dirty,गंदा,negative
disable,निष्क्रिय करें,negative
disabled,अक्षम,negative
disadvantage,नुकसान,negative
disadvantages,नुकसान,negative
disagree,असहमत,negative
disagreement,धक्कामुक्की,negative
disappoint,को निराश,negative
disappointed,निराश,negative
disappointing,निराशाजनक,negative
disappointments,निराशा,negative
disaster,आपदा,negative
disastrous,विनाशकारी,negative
discomfort,में बेचैनी,negative
discontinued,बंद किया,negative
discord,कलह,negative
discourage,को हतोत्साहित करो,negative
discrimination,भेदभाव,negative
disdain,घृणा,negative
disgrace,अपमान,negative
dishonest,बेईमान,negative
dishonor,अनादर,negative
dislike,नापसंदगी,negative
dislikes,नापसंद,negative
dislocated,अव्यवस्थित,negative
disobedience,अवज्ञा,negative
disorder,विकार,negative
dispute,विवाद,negative
disputed,विवादित,negative
disruption,व्यवधान,negative
dissatisfied,असंतुष्ट,negative
dissed,का अपमान किया था,negative
dissonance,मतभेद,negative
distortion,डिस्टोर्शन,negative
distress,संकट,negative
disturb,परेशान,negative
disturbance,हंगामा,negative
dizzy,चक्कर आ,negative
doom,कयामत,negative
dope,डोप,negative
doubt,शक,negative
doubtful,संदिग्ध,negative
doubts,संदेह,negative
downside,सवाल का,negative
drag,खींचें,negative
drain,नाली,negative
drained,वाली,negative
drastic,भारी,negative
drawback,ड्रॉबैक मिल रहे हैं,negative
dreadful,भयानक,negative
dropout,छोड़ने वाला,negative
drought,सूखे,negative
drowning,डूब,negative
drunk,नशे में,negative
dubious,इस,negative
dull,सुस्त,negative
dumb,गूंगा,negative
dump,डंप,negative
dumped,की गयी मल - जल निकासी,negative
dungeon,कालकोठरी,negative
dust,धूल,negative
dusty,गन्दे,negative
dying,दम तोड़ रहा,negative
elimination,निष्कासन,negative
embarrass,शर्मिंदा करते हैं,negative
embarrassing,शर्मनाक,negative
emergency,आपातकालीन,negative
enemies,दुश्मन,negative
enemy,दुश्मन,negative
entangle,को उलझाते,negative
epidemic,संक्रामक हो रहा है,negative
erase,मिटा दो,negative
erosion,कटाव,negative
error,त्रुटि,negative
errors,त्रुटियां,negative
escapade,एस्कपेड,negative
evasion,की चोरी,negative
evil,बुराई,negative
exaggeration,अतिशयोक्ति,negative
excessive,अत्यधिक,negative
excessively,देना,negative
exclusion,अपवर्जन,negative
excuse,बहाना,negative
excuses,बहाने,negative
exhaust,निकास,negative
exhausted,थका हुआ,negative
expensive,महंगा,negative
expire,समाप्त,negative
expired,समाप्त हुआ,negative
explode,लगभग विस्फोट,negative
exploit,शोषित आजमाएं,negative
exploitation,शोषण करना,negative
explosive,विस्फोटक,negative
extinguish,कब बुझेगी,negative
extravagant,खर्चीले,negative
fabrication,निर्माण,negative
fail,विफल,negative
failed,विफल,negative
fails,विफल,negative
failure,विफलता,negative
failures,विफलता का कारण,negative
faint,कमजोर,negative
fake,नकली,negative
fall,पड़ना,negative
fallen,प्यार हो गया,negative
falling,गिरना,negative
falls,नीचे गिरी,negative
false,बनावटी,negative
famine,दुष्काल,negative
fanatic,कट्टर,negative
fanatics,फैनाटिक्स,negative
farce,को दिखावा करार किया,negative
fascism,फासीवाद,negative
fascist,फासीवादी,negative
fat,वसा,negative
fatal,घातक हो गया,negative
fatigue,थकान,negative
fatty,फैटी,negative
fault,आखिर यो दोष,negative
faulty,दोषपूर्ण,negative
fear,डर,negative
fears,भय,negative
feckless,बेफिक्र,negative
fell,गिर गया,negative
fever,वात पित कफ घेर,negative
fickle,चंचल,negative
fiction,काल्पनिक,negative
fictional,काल्पनिक,negative
fiend,के शौकदारो के किस्से,negative
fierce,बहतरीन,negative
fist,मुट्ठी,negative
flagging,फ्लैगिंग,negative
flair,मज़ा,negative
flake,पागल थी,negative
flare,चमकाना,negative
flaunt,लैक्मे द्वारा,negative
flaw,दोष होना,negative
flawed,त्रुटिपूर्ण,negative
flee,पिस्सू,negative
fleeting,क्षणिक,negative
flirt,फ्लर्ट करके,negative
flirty,शोख,negative
foe,दुश्मन,negative
fool,बेवकूफ समझ बैठता है ।,negative
fooled,ने सीआईए,negative
foolish,बेवकूफ आदमी,negative
forbid,न करे,negative
forbidden,वर्जित,negative
forged,ने बनाए,negative
foul,एक छलावा,negative
fracture,फ्रैक्चर,negative
fragile,दुर्बल,negative
fraud,फ्रॉड,negative
freak,सनकी बनाता है,negative
freaking,अनूठे,negative
freaks,सामने,negative
freeze,फ्रीज,negative
freezing,हिमांक,negative
fried,तला हुआ,negative
fright,भय,negative
frighten,फ्राइटन,negative
frost,तैयार न हो जाएँ,negative
frozen,जमे हुए,negative
frustrating,निराशाजनक,negative
frustration,भड़ास,negative
fucking,जबर्दस्त,negative
fume,धुएं का,negative
funky,फंकी,negative
funny,मजेदार,negative
furious,फ्यूरियस,negative
fury,कहर,negative
fuss,उपद्रव,negative
futile,व्यर्थ,negative
fuzzy,फजी,negative
gangster,गैंगस्टर,negative
garbage,कचरा,negative
gasp,सांस,negative
glare,चमक,negative
glitches,ग्लिचिस खराबियाँ,negative
gloom,निराशा,negative
gloomy,उदास,negative
goof,मूर्ख हो,negative
gossip,गपशप,negative
grate,घिस लो,negative
greed,लालच,negative
greedy,लालची,negative
grievance,शिकायत,negative
grievances,शिकायतों,negative
grind,पीसने,negative
gross,सकल,negative
grouse,ग्रोउस,negative
grudge,शिकायत रखना,negative
grumpy,क्रोधी,negative
guilty,दोषी करार,negative
gutter,गटर का,negative
hack,हैक,negative
hang,लटका,negative
hangs,ने लगायी फांसी,negative
harassment,उत्पीड़न,negative
hard,मुश्किल,negative
hardship,कठिनाई,negative
harm,नुकसान,negative
harmful,हानिकारक,negative
harsh,कठोर,negative
hassle,परेशानी,negative
hassles,बाधा,negative
hate,नफरत है,negative
hated,नफ़रत थी,negative
haters,हैर्ट्स,negative
hatred,घृणा,negative
haunting,बार - बार याद आने वाली,negative
havoc,"कहर ,",negative
hazard,जोखिम,negative
hazardous,खतरनाक,negative
haze,गान्जा दे दो,negative
headache,सिर दर्द का,negative
heartless,हृदयहीन,negative
heck,निकलो,negative
hectic,व्यस्त,negative
hedge,बचाव,negative
hefty,पर भी,negative
heinous,जघन्य,negative
hell,नरक,negative
hells,हीलें,negative
heresy,हरसे,negative
hinder,बनी,negative
hogs,सूअर,negative
hollow,खोखला,negative
hopeless,निराशाजनक,negative
hopelessly,निराशाजनक रुप से,negative
hopelessness,निराशा,negative
horde,होर्ड,negative
horrible,भयानक,negative
hostile,नकारात्मक,negative
hostilities,लोग मारे गए तब युद्ध,negative
hostility,दुश्मनी,negative
hum,द हम,negative
humid,नमी वाली,negative
hung,लटका,negative
hurt,चोट,negative
hurting,को नुकसान पहुंचा रहा है,negative
hurts,दर्द होता है,negative
hype,प्रचार,negative
idiot,बेवकूफ,negative
idiots,बेवकूफ,negative
idle,निष्क्रिय,negative
ignorance,अज्ञानता,negative
ignorant,अज्ञानी,negative
ignore,को अनदेखा करें,negative
illegal,अवैध,negative
illiterate,इन विद्यावानों,negative
illness,बीमारी,negative
illusion,भ्रम,negative
illusions,भ्रम,negative
immoral,अग्निवर्ण,negative
impatient,अधीर,negative
impatiently,बेसब्री से,negative
impedance,प्रतिबाधा,negative
impediment,रुकावट है,negative
impending,आनेवाली,negative
imperfect,अपूर्ण,negative
imperfectly,अपूर्ण किंतु बिल्कुल,negative
implication,प्रभाव,negative
impose,लागू,negative
impossible,असंभव,negative
impractical,नेहरु ने गाँधी,negative
impulsive,ये दस्तावेज़ आवेगी,negative
inaccuracies,गलतियों,negative
inaccuracy,गलती से,negative
inaccurate,अनुचित है,negative
inactive,निष्क्रिय,negative
inappropriate,अनुपयुक्त,negative
inclement,खराब,negative
incomplete,अपूर्ण,negative
inconsistent,असंगत,negative
inconvenience,असुविधा,negative
incorrect,गलत,negative
indignant,क्रोधित हो गए,negative
indignation,क्रोध ईर्ष्या का एक रूप,negative
indulge,खो जाएँ,negative
ineligible,अयोग्य,negative
inequality,असमानता,negative
inevitable,ज़रुरी,negative
inexperienced,अनुभवहीन,negative
infected,संक्रमित,negative
infection,संक्रमण,negative
infections,संक्रमण,negative
infernal,नारकीय,negative
inflammatory,ज्वलनशील,negative
infringement,उल्लंघन,negative
inhibition,अवरोधन,negative
injurious,हानिकारक,negative
injury,चोट,negative
injustice,अन्याय,negative
insane,पागल,negative
insanity,सबब,negative
insatiable,लालची है,negative
insecurity,असुरक्षा,negative
insensitive,असंवेदनशील,negative
insufficient,अपर्याप्त,negative
insult,अपमान,negative
insulting,अपमान,negative
insurmountable,दूर न किए जा सकने वाले,negative
intense,प्रचण्ड,negative
interfere,हस्तक्षेप,negative
interference,दखल अंदाजी,negative
intermittent,रुक - रुक कर,negative
intolerable,असहनीय,negative
intolerance,असहिष्णुता,negative
intrusion,"आतंकवादी ठिकाने का भंडाफोड़ , घुसपैठ",negative
invader,इन्वेडर,negative
invalid,अमान्य,negative
invasive,आक्रामक,negative
invisible,अदृश्य,negative
irony,विडम्बना !,negative
irregular,टायर के ऊपरी हिस्से के अनियमित,negative
irregularity,की अनियमितता का,negative
irritable,इर्रिटेबल,negative
irritate,जलन पैदा,negative
irritating,तकलीफदेह,negative
irritation,जलन,negative
irritations,जलन से बचने में मददगार,negative
isolate,अलग करने,negative
isolated,एकांत में,negative
issue,मुद्दा,negative
issues,मुद्दे,negative
itch,खुजली वाले लोगों,negative
itching,खुजली,negative
itchy,खुजली पैदा करती हैं,negative
jagged,दांतेदार,negative
jam,जाम,negative
jealous,जलन हो रही है,negative
jealousy,डाह करना,negative
jeopardize,खतरे में डालने,negative
jeopardy,खतरे,negative
jerk,झटकें,negative
jerky,जर्की,negative
joke,मजाक,negative
junk,जंक,negative
kill,मारना,negative
killed,मारा,negative
killer,किलर,negative
killing,मार रहा है,negative
kills,मारता है,negative
knife,चाकू,negative
knock,दस्तक,negative
lack,कमी,negative
lacking,कमी,negative
lacks,का अभाव का,negative
lag,अंतराल,negative
lags,पीछे छोड़ा,negative
lame,कमजोर,negative
lapse,चूक,negative
lazy,आलसी,negative
leak,रिसाव के चलते एक छोटी सी भूल भारी पड़ सकती,negative
leakage,लीकेज,negative
leaking,लीक,negative
leaks,लीक,negative
lemon,नींबू,negative
lengthy,लंबी,negative
lethal,जानलेवा,negative
lethargic,सुस्त,negative
liability,दायित्व,negative
liable,उत्तरदायी,negative
liar,झूठे,negative
liars,के लिये रोजवुड की,negative
lie,झूठ,negative
lied,झूठ बोला,negative
lier,बहुत,negative
lies,झूठ,negative
limit,सीमा,negative
limitation,सीमा,negative
limitations,सीमाओं,negative
limited,सीमित,negative
limits,सीमा,negative
limp,लिम्प,negative
loathe,नफरत करता हूँ,negative
loathing,घृणा,negative
lone,लोन,negative
loneliness,तन्हाई,negative
lonely,अकेला,negative
loose,ढीला,negative
loot,लूट,negative
lose,खोना,negative
loser,हारने वाला,negative
losers,फिसड्डियों,negative
loses,हारी,negative
losing,घटाना,negative
loss,हानि,negative
losses,हानियों,negative
lost,खोया,negative
loud,जोर से,negative
louder,की आवाज ऊंची,negative
lukewarm,गुनगुने,negative
lure,प्रलोभन,negative
lying,झूठ बोलना,negative
mad,पागल,negative
maddening,ही बौराने का,negative
madly,पागल हूँ,negative
madman,मैडमैन,negative
madness,पागलपन,negative
malicious,खराब,negative
malignant,घातक पलेयूरल मेसोथेलीओमा बिमारी,negative
mania,उन्माद,negative
manipulate,हेरफेर,negative
manipulation,हेरफेर,negative
mar,मार,negative
marginal,सीमांत,negative
martyrdom,तौर पर शहादत,negative
mashed,मैश किए हुए,negative
massacre,नरसंहार,negative
matte,मैट,negative
mediocre,अजीब होना औसत होने,negative
mess,गड़बड़,negative
mindless,नासमझ,negative
miscellaneous,विविध,negative
mischief,शरारत,negative
misconception,धारणा,negative
misconceptions,गलतफहमी,negative
miserable,चालाक,negative
misery,दुख का,negative
misguided,गुमराह,negative
mislead,गुमराह,negative
misleading,भ्रामक,negative
miss,याद आती है,negative
missed,याद किया,negative
mist,धुंध,negative
mistake,गलती,negative
mistaken,गलत,negative
mistakes,गलतियाँ,negative
mistress,मालकिन,negative
misunderstand,गलत समझा,negative
misunderstanding,गलतफहमी,negative
misunderstood,गलत समझा,negative
misuse,दुरुपयोग,negative
moan,विलाप,negative
mock,नकली,negative
mocked,का,negative
molestation,दुष्कर्म,negative
monster,राक्षस,negative
moot,विवादास्पद,negative
moron,मूर्ख,negative
motionless,स्थिर,negative
mourn,ने शोक जताया ।,negative
muddy,गंदा,negative
murder,हत्या,negative
murderer,मार डालनेवाला ।,negative
musty,बासी,negative
mystery,रहस्य,negative
myth,मिथक,negative
nagging,परेशान करना,negative
naive,भोले,negative
narrower,क्या सुबारु,negative
nasty,गंदी,negative
naughty,शरारती,negative
needlessly,बेवजह,negative
needy,जरूरतमंद,negative
negative,नकारात्मक,negative
negligence,लापरवाही,negative
nervous,तंत्रिका,negative
nightmare,बुरे ख्वाब की तैयारी,negative
noise,शोर,negative
noisy,शोर,negative
nonsense,बकवास,negative
nuisance,बनी मुसीबत,negative
numb,सुन्न,negative
obese,मोटे,negative
object,वस्तु,negative
objection,आपत्ति,negative
objectionable,आपत्तिजनक,negative
objections,आपत्ति,negative
obscene,अश्लील,negative
obsessive,ज़ुनूनी,negative
obstructing,बाधा डालना,negative
odd,विषम,negative
oddity,विषमता,negative
odor,गंध,negative
offence,अपराध,negative
offender,अपराधी,negative
offensive,अपमानजनक,negative
omission,चूक का पता लगाएं,negative
opponent,प्रतिद्वंद्वी को,negative
opposition,मुखर विरोध,negative
oppression,उत्पीड़न,negative
outsider,यह बाहरी लोगों,negative
overdue,काफी समय से बाकी,negative
overloaded,ओवरलोडेड,negative
overpriced,अत्यधिक मूल्य,negative
overrated,अहंकारी,negative
oversight,पर्यवेक्षण,negative
overwhelming,भारी,negative
pain,दर्द,negative
painful,दर्दनाक,negative
pains,पीड़ा,negative
pale,पीली,negative
pan,पैन,negative
panic,आकस्मिक भय,negative
paranoid,पागल,negative
parody,पैरोडी,negative
passe,पुराने जमाने के हो गये,negative
passive,परोक्ष,negative
pathetic,दयनीय,negative
paucity,कमी,negative
payback,ऋण वापसी की,negative
penalty,दंड,negative
peril,पेरिल,negative
pessimistic,निराशावादी,negative
pest,कीट,negative
petrified,सख्त,negative
petty,खुदरा,negative
pig,सुअर,negative
pigs,सूअर,negative
pinch,चुटकी,negative
pity,बेचारा,negative
plague,प्लेग,negative
plea,याचिकाओं,negative
pleas,कृपया,negative
plight,आंसू,negative
plot,प्लॉट,negative
ploy,पॉली,negative
poison,विष ।,negative
poisonous,जहरीली,negative
pollute,मैली,negative
polution,प्रदूषण,negative
poor,गरीब,negative
poorly,खराब जल निकासी,negative
poverty,गरीबी,negative
predatory,दरिंदगी,negative
prejudice,पूर्वाग्रह,negative
pretend,का दिखावा,negative
prick,चुभाया,negative
primitive,प्राथमिक,negative
prison,जेल,negative
prisoner,कैदी,negative
problem,समस्या,negative
problems,समस्याएं,negative
profanity,गाली,negative
prohibitively,बेहद,negative
proprietary,मालिकाना,negative
protest,पानी की किल्लत,negative
protesting,विरोध,negative
protests,सरकार विरोधी प्रदर्शनों में,negative
punch,पंच,negative
punish,दंडित,negative
punishable,दंडनीय,negative
punitive,दंडात्मक,negative
punk,पंक,negative
puppet,कठपुतली,negative
puzzled,हैरान,negative
queer,क्वीयर,negative
rabid,पागल,negative
racism,कि नस्लवाद,negative
racist,जातिवाद करने वाला,negative
radical,मूलक,negative
rage,क्रोध,negative
raging,लगाना,negative
rail,रेल,negative
rampage,की भगदड़,negative
randomly,अचानक,negative
rape,रेप,negative
raped,आबरू,negative
rash,रेश,negative
recession,मंदी,negative
reckless,लापरवाह,negative
recoil,वापसी,negative
redundancy,अतिरिक्तता,negative
redundant,निरर्थक बनाया जाएं,negative
refusal,से इनकार करना,negative
refuse,मना कर दिया,negative
refused,मना कर दिया ।,negative
refusing,मना करना,negative
regression,प्रतिगमन,negative
regret,अफसोस,negative
regrets,पछतावे,negative
reject,रिजेक्ट,negative
rejected,रिजेक्ट,negative
rejection,अस्वीकृति,negative
rejects,ने खारिज की,negative
relentless,इरादा,negative
remorse,पछतावा,negative
repetitive,दोहराए गए,negative
repulsive,प्रतिकारक,negative
resent,गुस्सा आता है,negative
resignation,इस्तीफा,negative
resigned,त्याग पत्र दे दिया,negative
resistance,प्रतिरोध,negative
restless,बेचैन,negative
restlessness,बैचेनी मालूम हुई,negative
restricted,प्रतिबंधित,negative
retard,मंदबुद्धि,negative
retarded,मंदबुद्धि है,negative
retreat,पीछे हट जाओ,negative
revenge,प्रतिशोध,negative
rhetorical,वाकपटुता वाला,negative
rift,दरार,negative
rigid,सख्त,negative
rip,आरआईपी,negative
ripoff,रिपोफ,negative
ripped,रिप्पड़,negative
risk,जोखिम,negative
risks,जोखिम,negative
rival,प्रतिद्वंद्वी,negative
rocky,रॉकी,negative
rogue,दुष्ट,negative
rotten,सड़ा हुआ,negative
rough,रफ,negative
rubbish,बकवास,negative
rude,अशिष्ट,negative
rue,रुए,negative
ruin,बर्बाद,negative
ruined,का,negative
ruining,को बर्बाद करने,negative
ruins,खंडहर,negative
rumor,अफ़वाह,negative
rumors,अफवाहों,negative
rumours,अफवाहें हैं,negative
runaway,भगोड़ा,negative
rust,जंग,negative
ruthless,ग़लती मत,negative
sack,बोरी,negative
sad,दुख की बात है,negative
sadden,उदास,negative
sadness,बदली !,negative
sagging,ढीली होती,negative
sap,एसएपी,negative
sarcastic,व्यंग्यात्मक,negative
satirical,अपनी,negative
scam,घोटाला,negative
scams,धांधली,negative
scandal,घोटाले,negative
scandalous,सनसनीखेज खुलासा !,negative
scar,वह क्षतिग्रस्त,negative
scare,डर लगता है,negative
scared,डर,negative
scary,डरावना,negative
sceptical,संशयी,negative
scorching,भीषण,negative
scrambled,तले हुए,negative
scrap,रद्दी माल,negative
scratch,खरोंच,negative
scratched,खरोच दिया,negative
scratches,खरोंच,negative
scream,चीखता हूं,negative
selfish,स्वार्थी,negative
senseless,बेदह बेतुका,negative
severe,गंभीर,negative
severity,गंभीरता,negative
shabby,इतना भी फटा - पुराना,negative
shady,संदेहात्मक,negative
shake,शेक,negative
shallow,उथला,negative
sham,शैम,negative
shame,शर्म करो,negative
shameful,शर्मनाक,negative
shameless,बेशर्म,negative
shark,शार्क,negative
shiver,का,negative
shock,झटका,negative
shocked,सदमे में,negative
shocking,दहला देने वाला,negative
short-lived,घुसपैठ अल्पकालीन सिद्ध हुई,negative
shortage,की कमी,negative
shortness,तकलीफ,negative
shun,भी,negative
sick,बीमार,negative
sickness,सिकनेस,negative
siege,अवरोध,negative
silly,मूर्ख,negative
sin,पाप,negative
sink,सिंक,negative
sinking,ऋण शोधन,negative
skeletons,नर कंकालो,negative
skeptical,उलझन थी,negative
skinny,दुबला,negative
slack,मंदी,negative
slander,बदनाम,negative
slap,थप्पड़ मारा,negative
slaughter,प्रचारित,negative
slave,गुलाम,negative
slaves,दासों,negative
slime,टोडस का पता,negative
slow,धीमा,negative
slower,धीमी गति,negative
slowly,धीरे,negative
slump,मज़बूती,negative
slur,कलंक,negative
sly,स्लाइ,negative
smack,स्मैक,negative
smash,स्मैश,negative
smear,स्मीयर,negative
smell,गंध,negative
smoke,धूम्रपान करते हैं ?,negative
snare,छवि को,negative
sneak,चुपके से,negative
sneaky,डर,negative
soapy,साबुनदार,negative
sober,सोबर,negative
sore,दुखती,negative
sorrow,गम,negative
sorrowful,दुखद,negative
sorry,माफ़ कीजिए,negative
sour,खट्टी,negative
spank,शिकस्त दिया,negative
spews,उगलती हैं,negative
spilling,रिसाव,negative
split,बंटी हुई,negative
spoiled,खराब हो गया,negative
spoils,लूट,negative
sporadic,छिटपुट ट्रिप्सोजेन,negative
spurious,झूठा,negative
squash,स्क्वैश,negative
stab,वार,negative
stain,दाग,negative
stall,स्टाल,negative
static,स्थैतिक,negative
steal,कम होना,negative
stealing,की चोरी कर रहा,negative
steep,खड़ी,negative
stench,बदबू,negative
stereotype,रूढ़िवादी,negative
stereotypical,हो रही,negative
stern,स्टर्न,negative
stew,का स्टू,negative
sticky,चिपचिपा,negative
stiff,कठोर,negative
sting,वाला डंक,negative
stink,बदबूदार,negative
stole,चुरा लिया,negative
stolen,चोरी,negative
stormy,तूफानी,negative
strain,विकृति,negative
strange,अजीब,negative
stranger,अजनबी,negative
strangle,गला दबाकर,negative
strenuous,श्रमसाध्य,negative
stress,तनाव,negative
strict,सख्त,negative
strictly,कठोरता से,negative
strife,का संघर्ष,negative
strike,हड़ताल,negative
stringent,कड़े,negative
struck,मारा,negative
struggle,संघर्ष,negative
struggled,संघर्ष किया,negative
struggles,संघर्ष करके,negative
struggling,संघर्ष करते हुए,negative
stubborn,जिद्दी,negative
stuck,फंस गया,negative
stuffy,भरी हुई,negative
stumble,टकराओ,negative
stumped,अटक गये,negative
stun,को चकित कर दें,negative
stunt,स्टंट,negative
stupid,बेवकूफ,negative
stupidity,मूर्खता को परास्त कर देती,negative
subdued,की खुशी फीकी,negative
succumb,सामने,negative
suck,चुसाई,negative
sucked,लगभग ख़त्म,negative
sucks,बेकार है,negative
sue,मुकदमा,negative
suffer,पीड़ित हैं,negative
suffered,सही,negative
suffering,बेहाल,negative
suffers,भुगतता है,negative
suicide,की वजह से आत्महत्या कर लेना,negative
sunk,दर्रे,negative
suppression,को दबाने,negative
surrender,आत्मसमर्पण,negative
suspicion,अविश्वास,negative
suspicious,संदिग्ध,negative
swelling,सूजन,negative
swipe,स्वाइप करें,negative
swollen,सूजे हुए,negative
symptom,लक्षण के,negative
symptoms,लक्षण,negative
syndrome,सिंड्रोम,negative
tank,टैंक,negative
tanks,टैंकों,negative
tease,चिढ़ाओ,negative
temper,गुस्सा,negative
temptation,प्रलोभन,negative
tenderness,मृदुता,negative
tense,काल,negative
tension,तनाव,negative
terrible,भयानक,negative
